"postcode","instals","estimated_dwellings","density","capacity","capunder10","cap10_100","capover100","countunder10","count10_100","countover100","pot_kw","pot_sqm","pot_gwh"
"3960","616","1614","36.2","3170.0","2208.0","962.0","0.0","584","32","0","27772.0","177,742","34.0"
"3962","211","572","35.7","967.0","736.0","231.0","0.0","204","7","0","12092.0","77,390","15.3"
"3964","30","108","27.8","122.0","122.0","0.0","0.0","30","0","0","1567.0","10,028","1.9"
"3965","62","128","43.8","327.0","224.0","103.0","0.0","56","6","0","463.0","2,965","0.6"
"3966","98","296","31.1","523.0","374.0","149.0","0.0","92","6","0","10809.0","69,181","13.6"
"3967","31","65","44.6","168.0","136.0","32.0","0.0","29","2","0","4538.0","29,043","5.7"
"3971","715","2409","27.7","3768.0","2666.0","952.0","150.0","668","46","1","65081.0","416,521","81.9"
"3975","2762","5141","52.3","14579.0","12446.0","1416.0","717.0","2691","69","2","83090.0","531,774","104.3"
"3976","2912","9027","31.8","12621.0","11922.0","699.0","0.0","2875","37","0","110521.0","707,332","130.2"
"3977","14682","42538","33.6","75279.0","67478.0","7376.0","425.0","14290","390","2","622787.0","3,985,837","763.4"
"3978","6016","7709","75.2","38213.0","34581.0","3632.0","0.0","5800","216","0","128226.0","820,645","151.7"
"3979","69","143","44.8","399.0","318.0","81.0","0.0","64","5","0","6342.0","40,591","7.8"
"3980","546","1381","36.9","2874.0","2248.0","626.0","0.0","510","36","0","31790.0","203,459","38.9"
"3981","746","2171","30.8","5411.0","2997.0","2259.0","155.0","668","77","1","70697.0","452,464","86.7"
"3984","1286","3573","33.8","6899.0","5516.0","1383.0","0.0","1208","78","0","46192.0","295,628","56.6"
"3987","275","577","43.3","1400.0","1063.0","337.0","0.0","250","25","0","9955.0","63,710","12.2"
"3988","194","461","38.0","1093.0","751.0","342.0","0.0","175","19","0","13672.0","87,504","16.7"
"3990","28","53","50.9","155.0","115.0","40.0","0.0","27","1","0","3408.0","21,813","4.2"
"3991","105","192","50.0","527.0","413.0","114.0","0.0","96","9","0","7710.0","49,347","9.4"
"3992","212","586","33.4","1143.0","882.0","261.0","0.0","196","16","0","14449.0","92,475","17.7"
"3995","1987","6516","29.1","10793.0","8257.0","2092.0","444.0","1899","87","1","17898.0","114,547","21.9"
"3996","1260","4608","26.1","6385.0","5054.0","1331.0","0.0","1203","57","0","14306.0","91,557","17.5"
"4000","281","1634","14.2","2627.0","999.0","1628.0","0.0","232","49","0","63168.0","404,278","91.9"
"4005","659","1923","29.1","4450.0","2650.0","1800.0","0.0","560","99","0","46448.0","297,267","67.7"
"4006","407","1005","27.3","5596.0","1213.0","4132.0","251.0","274","132","1","92613.0","592,722","135.1"
"4007","882","2954","23.5","6899.0","3365.0","3183.0","351.0","695","186","1","63892.0","408,907","93.3"
"4008","91","127","29.1","9164.0","157.0","2492.0","6515.0","37","50","4","127728.0","817,456","187.0"
"4010","218","485","36.9","1710.0","769.0","941.0","0.0","179","39","0","19585.0","125,341","28.8"
"4011","1573","4315","31.5","9818.0","6380.0","3438.0","0.0","1360","213","0","90569.0","579,644","133.1"
"4012","2343","6308","34.4","11924.0","9394.0","2530.0","0.0","2173","170","0","92952.0","594,895","135.6"
"4013","604","1807","28.8","4952.0","2217.0","1955.0","780.0","520","83","1","55027.0","352,173","81.8"
"4014","2437","4911","45.5","14196.0","9533.0","4663.0","0.0","2233","204","0","145444.0","930,843","215.5"
"4017","6854","13698","47.7","31563.0","26335.0","5006.0","222.0","6538","315","1","191468.0","1,225,395","279.3"
"4018","2348","6933","33.0","10633.0","8573.0","929.0","1131.0","2287","60","1","60749.0","388,796","88.6"
"4019","3083","7389","39.0","15451.0","11747.0","3704.0","0.0","2882","201","0","120360.0","770,302","176.6"
"4020","4136","8034","47.2","21676.0","16690.0","4986.0","0.0","3796","340","0","117735.0","753,502","171.7"
"4021","1742","3991","42.0","7433.0","6382.0","1051.0","0.0","1677","65","0","56223.0","359,826","82.1"
"4022","1612","2449","63.4","6998.0","5592.0","1406.0","0.0","1552","60","0","43704.0","279,703","63.8"
"4025","206","337","57.9","649.0","461.0","188.0","0.0","195","11","0","7084.0","45,338","10.3"
"4030","1556","4017","35.1","8838.0","6466.0","2372.0","0.0","1410","146","0","67184.0","429,978","98.0"
"4031","1560","4179","33.6","8942.0","6182.0","2760.0","0.0","1406","154","0","63159.0","404,220","92.5"
"4032","1576","4759","30.7","9490.0","6149.0","2149.0","1192.0","1461","111","4","87805.0","561,952","128.0"
"4034","7005","17182","38.5","34885.0","27392.0","6843.0","650.0","6614","389","2","306443.0","1,961,234","450.2"
"4035","5822","8704","62.0","30366.0","24195.0","6171.0","0.0","5396","426","0","150344.0","962,204","219.2"
"4036","1375","2675","49.3","7003.0","5450.0","925.0","628.0","1318","56","1","38000.0","243,202","55.4"
"4037","1767","2555","64.2","9089.0","7484.0","1605.0","0.0","1640","127","0","44103.0","282,259","64.3"
"4051","3270","8775","33.4","18746.0","13153.0","5295.0","298.0","2930","339","1","152864.0","978,332","223.7"
"4053","6458","16898","35.9","32080.0","25547.0","6139.0","394.0","6069","387","2","233061.0","1,491,594","340.4"
"4054","2261","5482","40.1","9860.0","8738.0","884.0","238.0","2196","64","1","69952.0","447,693","102.1"
"4055","4335","7095","57.0","21413.0","17379.0","4034.0","0.0","4045","290","0","108745.0","695,967","158.6"
"4059","984","3073","28.6","5640.0","3769.0","1871.0","0.0","880","104","0","45990.0","294,333","67.2"
"4060","1742","4014","38.8","9869.0","7114.0","2755.0","0.0","1558","184","0","59344.0","379,801","86.5"
"4061","3044","6088","46.7","15107.0","12406.0","2701.0","0.0","2845","199","0","86575.0","554,078","126.3"
"4064","1125","3424","27.8","8640.0","4419.0","3170.0","1051.0","952","171","2","58508.0","374,451","85.7"
"4065","1358","3378","35.7","7763.0","5584.0","2179.0","0.0","1207","151","0","42391.0","271,303","61.8"
"4066","1190","2931","35.9","7602.0","4775.0","2827.0","0.0","1051","139","0","63067.0","403,631","92.1"
"4067","659","1644","34.9","6398.0","2607.0","1418.0","2373.0","574","80","5","42624.0","272,792","62.1"
"4068","2241","5589","35.1","13688.0","8834.0","4350.0","504.0","1959","281","1","97848.0","626,225","142.6"
"4069","6299","12363","44.7","35822.0","25113.0","10709.0","0.0","5530","769","0","235771.0","1,508,933","330.5"
"4070","2698","4481","53.9","14305.0","10657.0","3648.0","0.0","2416","282","0","83082.0","531,724","116.4"
"4073","1964","3211","55.9","10764.0","7644.0","3120.0","0.0","1796","168","0","61468.0","393,394","90.3"
"4074","5129","9006","53.3","25392.0","19764.0","5628.0","0.0","4797","332","0","161254.0","1,032,027","236.3"
"4075","3471","8631","36.7","18263.0","13722.0","4541.0","0.0","3170","301","0","129606.0","829,477","189.6"
"4076","933","2182","35.6","13601.0","3049.0","6536.0","4016.0","776","155","2","168151.0","1,076,167","241.2"
"4077","4625","12782","34.3","24253.0","17565.0","5162.0","1526.0","4379","243","3","189276.0","1,211,370","278.4"
"4078","4792","9336","49.2","22061.0","18999.0","3062.0","0.0","4592","200","0","129181.0","826,757","181.0"
"4101","1355","3165","38.0","9102.0","4912.0","3881.0","309.0","1204","150","1","93195.0","596,448","135.7"
"4102","664","1562","37.1","4331.0","2407.0","1698.0","226.0","579","84","1","47332.0","302,926","69.1"
"4103","1445","3990","34.3","6860.0","5624.0","1236.0","0.0","1367","78","0","52102.0","333,450","76.0"
"4104","714","2068","30.0","4309.0","2727.0","1582.0","0.0","621","93","0","31293.0","200,276","45.8"
"4105","1669","4611","33.2","9230.0","6381.0","2849.0","0.0","1533","136","0","78770.0","504,126","115.7"
"4106","423","762","39.2","10459.0","1301.0","3811.0","5347.0","299","118","6","114680.0","733,955","171.5"
"4107","1168","2378","43.2","7714.0","4399.0","3315.0","0.0","1027","141","0","71245.0","455,970","105.8"
"4108","1140","2353","40.1","8585.0","3892.0","4362.0","331.0","944","195","1","114843.0","734,992","171.2"
"4109","7157","12975","52.3","31290.0","25981.0","5309.0","0.0","6786","371","0","201242.0","1,287,946","293.5"
"4110","3314","4426","61.2","28550.0","13362.0","12269.0","2919.0","2708","602","4","250703.0","1,604,500","374.2"
"4111","155","241","58.9","731.0","548.0","183.0","0.0","142","13","0","12556.0","80,356","18.3"
"4112","1745","2840","57.7","8240.0","6837.0","1403.0","0.0","1638","107","0","39106.0","250,281","57.0"
"4113","4869","10866","42.3","23593.0","17425.0","5350.0","818.0","4597","268","4","144930.0","927,553","211.4"
"4114","3162","11116","26.8","15767.0","10820.0","4747.0","200.0","2979","182","1","130657.0","836,206","190.9"
"4115","4177","6810","58.2","19804.0","16539.0","3265.0","0.0","3962","215","0","112222.0","718,221","164.3"
"4116","5258","9991","49.8","24952.0","19977.0","3971.0","1004.0","4977","279","2","130061.0","832,388","189.6"
"4117","418","481","72.3","5876.0","1671.0","2389.0","1816.0","348","65","5","28410.0","181,822","41.9"
"4118","6456","10954","55.1","32004.0","25210.0","6392.0","402.0","6032","422","2","183673.0","1,175,508","267.7"
"4119","1468","2632","49.2","10000.0","5417.0","3908.0","675.0","1295","171","2","55016.0","352,103","80.1"
"4120","757","2114","33.1","4122.0","3060.0","1062.0","0.0","699","58","0","38304.0","245,144","55.8"
"4121","3587","8738","37.5","18618.0","14223.0","4195.0","200.0","3280","306","1","111202.0","711,694","162.3"
"4122","6407","15065","40.0","31321.0","24573.0","6344.0","404.0","6031","374","2","229060.0","1,465,986","334.7"
"4123","4652","7669","54.9","24699.0","18414.0","6285.0","0.0","4211","441","0","110388.0","706,483","161.3"
"4124","6823","6918","83.7","40851.0","26275.0","14576.0","0.0","5792","1031","0","153389.0","981,690","214.9"
"4125","2500","2755","81.5","13751.0","10055.0","3696.0","0.0","2244","256","0","76234.0","487,900","111.1"
"4127","4537","9883","42.4","24509.0","16828.0","6940.0","741.0","4195","341","1","167172.0","1,069,902","243.6"
"4128","3514","5614","58.5","21750.0","13748.0","3049.0","4953.0","3283","230","1","70980.0","454,275","103.5"
"4129","1369","2279","54.0","9651.0","5099.0","2591.0","1961.0","1231","136","2","58651.0","375,363","86.2"
"4130","1996","3133","56.3","10914.0","7653.0","3261.0","0.0","1763","233","0","82377.0","527,212","120.3"
"4131","1569","3549","41.2","8003.0","5898.0","2105.0","0.0","1461","108","0","78560.0","502,784","115.4"
"4132","3880","9351","39.6","19397.0","14869.0","4121.0","407.0","3705","173","2","149031.0","953,795","219.4"
"4133","3791","7913","43.9","20092.0","15049.0","5043.0","0.0","3471","320","0","126878.0","812,022","184.9"
"4151","1593","3886","36.4","9669.0","6443.0","3226.0","0.0","1414","179","0","74035.0","473,825","108.3"
"4152","7171","17612","37.8","35958.0","28394.0","7564.0","0.0","6650","521","0","225264.0","1,441,689","328.5"
"4153","864","1664","46.8","4575.0","3303.0","1272.0","0.0","779","85","0","34995.0","223,965","51.1"
"4154","2256","3993","49.9","13109.0","8930.0","4179.0","0.0","1994","262","0","79157.0","506,608","115.9"
"4155","349","491","51.9","2858.0","1173.0","1685.0","0.0","255","94","0","38283.0","245,013","56.1"
"4156","766","1067","63.1","4319.0","2992.0","1327.0","0.0","673","93","0","38048.0","243,506","55.7"
"4157","4256","7870","49.8","22030.0","15524.0","5991.0","515.0","3922","332","2","162213.0","1,038,165","236.5"
"4158","633","1930","30.7","2756.0","2240.0","516.0","0.0","593","40","0","18239.0","116,732","26.6"
"4159","3324","5319","59.4","14706.0","12117.0","2339.0","250.0","3158","165","1","82866.0","530,344","120.8"
"4160","4281","6679","60.2","19574.0","15946.0","3628.0","0.0","4022","259","0","114897.0","735,341","167.5"
"4161","3644","6265","56.0","15876.0","13480.0","1884.0","512.0","3507","136","1","93136.0","596,071","135.8"
"4163","2956","5606","47.8","15704.0","10526.0","4676.0","502.0","2680","275","1","109961.0","703,751","160.7"
"4164","3778","5722","59.8","20323.0","15062.0","5261.0","0.0","3419","359","0","106146.0","679,333","154.8"
"4165","9133","14218","60.5","42241.0","34376.0","7665.0","200.0","8596","536","1","266861.0","1,707,911","389.1"
"4169","700","2077","29.1","4626.0","2714.0","1742.0","170.0","605","94","1","42697.0","273,260","62.3"
"4170","3125","8703","31.6","19715.0","12447.0","6758.0","510.0","2747","377","1","134345.0","859,808","197.1"
"4171","1933","4569","36.3","12094.0","7848.0","4246.0","0.0","1660","273","0","69242.0","443,146","101.1"
"4172","745","1839","35.0","5745.0","2816.0","2929.0","0.0","643","102","0","87006.0","556,841","130.1"
"4173","1645","3466","44.6","8223.0","5968.0","2255.0","0.0","1547","98","0","63585.0","406,947","93.7"
"4174","594","911","57.7","4249.0","2314.0","1632.0","303.0","526","67","1","60339.0","386,170","90.2"
"4178","4307","10205","39.3","22133.0","15880.0","6055.0","198.0","4014","292","1","212824.0","1,362,076","310.4"
"4179","3543","8039","41.3","16673.0","13195.0","2938.0","540.0","3319","223","1","99187.0","634,795","144.6"
"4183","576","1893","28.4","2575.0","1984.0","591.0","0.0","537","39","0","26124.0","167,193","38.1"
"4184","2685","4939","52.8","11282.0","10141.0","1141.0","0.0","2610","75","0","32163.0","205,845","46.9"
"4205","1272","2463","49.6","6059.0","4690.0","919.0","450.0","1221","50","1","32013.0","204,881","46.7"
"4207","12064","24744","43.9","78194.0","47640.0","24106.0","6448.0","10868","1188","8","517224.0","3,310,231","760.4"
"4208","5112","7930","56.3","30676.0","20423.0","10253.0","0.0","4461","651","0","158880.0","1,016,830","232.8"
"4209","10366","22054","41.3","68541.0","46431.0","18878.0","3232.0","9103","1259","4","318236.0","2,036,710","452.5"
"4210","4872","7869","54.7","28863.0","20041.0","8312.0","510.0","4308","563","1","137686.0","881,188","195.7"
"4211","11864","23529","45.9","63839.0","46566.0","16130.0","1143.0","10800","1058","6","389987.0","2,495,919","555.8"
"4212","6955","12102","49.2","43526.0","27421.0","14881.0","1224.0","5953","1000","2","222743.0","1,425,557","317.6"
"4213","6452","10135","56.3","37669.0","25013.0","10856.0","1800.0","5709","742","1","197714.0","1,265,369","281.1"
"4214","7470","14429","46.7","43348.0","28044.0","14462.0","842.0","6745","722","3","290716.0","1,860,582","417.3"
"4215","4137","15606","24.2","23951.0","15502.0","7853.0","596.0","3775","360","2","224741.0","1,438,340","320.4"
"4216","6281","14228","40.2","33002.0","22926.0","8767.0","1309.0","5718","562","1","213448.0","1,366,065","304.0"
"4217","3634","8135","38.0","23257.0","14159.0","9098.0","0.0","3088","546","0","184722.0","1,182,219","262.6"
"4218","4347","10001","38.1","24236.0","16305.0","7739.0","192.0","3806","540","1","171045.0","1,094,691","243.3"
"4220","4934","10838","40.2","30618.0","18114.0","10290.0","2214.0","4356","576","2","211142.0","1,351,312","302.5"
"4221","4799","9354","47.8","22429.0","17504.0","4289.0","636.0","4473","325","1","137083.0","877,332","194.9"
"4223","2914","5478","48.4","15032.0","10289.0","4743.0","0.0","2650","264","0","97746.0","625,571","139.8"
"4224","812","2169","34.2","4222.0","3076.0","1146.0","0.0","742","70","0","26780.0","171,390","38.1"
"4225","404","1248","27.8","2387.0","1481.0","906.0","0.0","347","57","0","36148.0","231,345","51.5"
"4226","5570","12589","40.9","34210.0","22021.0","6786.0","5403.0","5146","423","1","211286.0","1,352,229","300.9"
"4227","3444","7920","39.5","18558.0","13415.0","5143.0","0.0","3126","318","0","103366.0","661,541","147.2"
"4228","1286","1709","65.2","7622.0","4907.0","2515.0","200.0","1115","170","1","47115.0","301,534","66.9"
"4230","9","394","2.3","34.0","34.0","0.0","0.0","9","0","0","0.0","0","0.0"
"4270","1112","1477","65.3","6270.0","4122.0","2148.0","0.0","964","148","0","39572.0","253,258","57.7"
"4271","355","1334","26.5","991.0","966.0","25.0","0.0","353","2","0","0.0","0","0.0"
"4272","1458","2181","58.9","8342.0","5633.0","2709.0","0.0","1284","174","0","61731.0","395,080","87.7"
"4275","917","1335","58.2","5605.0","3356.0","2249.0","0.0","777","140","0","48657.0","311,403","69.1"
"4280","5318","6080","75.3","31556.0","21021.0","10283.0","252.0","4577","740","1","154849.0","991,035","216.9"
"4285","4988","8547","51.7","28941.0","19067.0","9874.0","0.0","4415","573","0","223412.0","1,429,839","313.1"
"4287","170","386","36.8","1191.0","624.0","567.0","0.0","142","28","0","15031.0","96,196","21.0"
"4300","12883","24028","48.3","75847.0","54633.0","18968.0","2246.0","11608","1269","6","367202.0","2,350,093","513.6"
"4301","5087","11418","42.0","26718.0","21703.0","4016.0","999.0","4792","294","1","155303.0","993,939","217.4"
"4303","526","1482","34.1","2313.0","1924.0","389.0","0.0","506","20","0","29875.0","191,203","41.8"
"4304","2871","8050","33.8","14425.0","10612.0","3091.0","722.0","2724","145","2","120981.0","774,277","169.5"
"4305","10756","27767","36.8","51187.0","40544.0","8968.0","1675.0","10229","524","3","401670.0","2,570,689","562.6"
"4306","11041","14798","66.9","61166.0","44892.0","15793.0","481.0","9905","1135","1","358200.0","2,292,478","483.5"
"4307","400","580","60.3","2292.0","1487.0","805.0","0.0","350","50","0","22873.0","146,386","32.0"
"4309","797","1388","51.4","4740.0","3072.0","1668.0","0.0","714","83","0","50869.0","325,562","71.2"
"4310","1530","2616","54.3","7303.0","5457.0","1846.0","0.0","1421","109","0","79327.0","507,694","111.0"
"4311","2722","4635","53.6","14523.0","10715.0","3808.0","0.0","2484","238","0","143908.0","921,011","201.2"
"4312","951","1323","66.0","4750.0","3409.0","1341.0","0.0","873","78","0","41299.0","264,315","57.7"
"4313","675","1147","53.7","3335.0","2302.0","1033.0","0.0","616","59","0","37468.0","239,792","52.4"
"4340","1462","2347","57.6","7687.0","5747.0","1940.0","0.0","1351","111","0","71251.0","456,006","99.6"
"4341","4212","6337","61.0","21932.0","16417.0","5515.0","0.0","3864","348","0","146464.0","937,372","205.1"
"4342","672","1285","45.9","4165.0","2442.0","1723.0","0.0","590","82","0","38546.0","246,697","53.9"
"4343","2339","4395","46.8","18444.0","8791.0","5925.0","3728.0","2057","280","2","149834.0","958,938","224.6"
"4344","582","1159","44.8","3497.0","2294.0","1203.0","0.0","519","63","0","35100.0","224,640","52.6"
"4345","1","40","","2.0","2.0","0.0","0.0","1","0","0","0.0","0","0.0"
"4346","304","419","66.1","1720.0","1318.0","402.0","0.0","277","27","0","11350.0","72,638","15.9"
"4347","372","557","56.9","2291.0","1326.0","965.0","0.0","317","55","0","20416.0","130,659","30.5"
"4350","14126","50689","25.8","81158.0","53811.0","23151.0","4196.0","13054","1064","8","926051.0","5,926,729","1391.0"
"4352","6501","11801","49.5","36992.0","25479.0","10281.0","1232.0","5839","660","2","331032.0","2,118,608","494.9"
"4353","69","133","45.1","412.0","254.0","158.0","0.0","60","9","0","5969.0","38,199","8.8"
"4354","286","529","49.3","1542.0","1085.0","457.0","0.0","261","25","0","16516.0","105,702","24.3"
"4355","608","1230","45.9","2916.0","2148.0","768.0","0.0","565","43","0","36690.0","234,815","54.0"
"4356","911","2035","39.4","174145.0","3283.0","2262.0","168600.0","802","106","3","56076.0","358,887","82.3"
"4357","505","1158","37.2","3854.0","1765.0","1634.0","455.0","431","72","2","54467.0","348,587","80.0"
"4358","459","962","42.3","2584.0","1815.0","769.0","0.0","407","52","0","34203.0","218,900","51.1"
"4359","289","542","47.4","1581.0","1115.0","466.0","0.0","257","32","0","18851.0","120,649","28.2"
"4360","154","291","37.1","1462.0","480.0","982.0","0.0","108","46","0","8589.0","54,969","12.8"
"4361","498","1275","33.9","3171.0","1777.0","1394.0","0.0","432","66","0","50709.0","324,536","75.9"
"4362","612","1108","47.7","4254.0","2194.0","2060.0","0.0","528","84","0","42548.0","272,305","63.6"
"4363","165","234","65.4","767.0","591.0","176.0","0.0","153","12","0","8480.0","54,270","12.7"
"4364","53","79","59.5","342.0","231.0","111.0","0.0","47","6","0","6313.0","40,405","9.3"
"4365","133","311","38.3","783.0","549.0","234.0","0.0","119","14","0","9071.0","58,052","13.5"
"4370","3263","9072","32.8","97653.0","12562.0","6919.0","78172.0","2976","286","1","78151.0","500,168","113.0"
"4371","182","354","48.3","857.0","699.0","158.0","0.0","171","11","0","13983.0","89,488","20.2"
"4372","38","68","52.9","155.0","131.0","24.0","0.0","36","2","0","3350.0","21,440","4.8"
"4373","200","445","41.8","1314.0","783.0","353.0","178.0","186","13","1","16841.0","107,781","24.4"
"4374","100","196","44.9","574.0","354.0","220.0","0.0","88","12","0","7927.0","50,735","11.5"
"4375","42","116","29.3","283.0","129.0","154.0","0.0","34","8","0","5147.0","32,939","7.4"
"4376","76","174","36.8","612.0","255.0","357.0","0.0","64","12","0","5697.0","36,459","8.2"
"4377","133","265","44.9","789.0","493.0","296.0","0.0","119","14","0","7230.0","46,274","10.5"
"4378","121","219","50.7","659.0","426.0","233.0","0.0","111","10","0","11488.0","73,525","16.6"
"4380","1661","3770","41.2","8630.0","6491.0","2139.0","0.0","1554","107","0","102307.0","654,768","148.2"
"4381","157","349","39.0","869.0","585.0","284.0","0.0","136","21","0","9042.0","57,867","13.1"
"4382","122","321","32.4","764.0","426.0","338.0","0.0","104","18","0","11516.0","73,700","16.7"
"4383","170","329","50.2","756.0","692.0","64.0","0.0","165","5","0","8779.0","56,183","12.7"
"4384","5","25","","35.0","22.0","13.0","0.0","4","1","0","1369.0","8,760","2.0"
"4385","212","692","28.0","1185.0","849.0","336.0","0.0","194","18","0","23161.0","148,233","33.5"
"4387","208","611","28.0","1518.0","760.0","758.0","0.0","171","37","0","28368.0","181,556","41.1"
"4388","78","217","33.6","375.0","267.0","108.0","0.0","73","5","0","9597.0","61,419","14.5"
"4390","939","2872","29.2","6601.0","3680.0","2223.0","698.0","839","99","1","103808.0","664,373","157.3"
"4400","489","790","56.3","2611.0","1942.0","669.0","0.0","445","44","0","17187.0","109,994","25.2"
"4401","991","2239","39.5","105384.0","3661.0","1930.0","99793.0","885","104","2","83993.0","537,557","123.8"
"4402","72","221","32.1","337.0","321.0","16.0","0.0","71","1","0","5586.0","35,751","8.2"
"4403","162","381","36.0","1229.0","592.0","637.0","0.0","137","25","0","27265.0","174,496","40.1"
"4404","74","212","28.8","664.0","285.0","379.0","0.0","61","13","0","19798.0","126,706","29.1"
"4405","2234","6533","29.7","15631.0","8594.0","6840.0","197.0","1939","294","1","191252.0","1,224,011","282.4"
"4406","233","697","27.4","139217.0","768.0","857.0","137592.0","191","41","1","82614.0","528,732","121.3"
"4407","97","301","27.2","805.0","412.0","393.0","0.0","82","15","0","14051.0","89,928","20.6"
"4408","187","286","62.2","725.0","587.0","138.0","0.0","178","9","0","8927.0","57,135","13.1"
"4410","282","547","49.0","1395.0","1144.0","251.0","0.0","268","14","0","19874.0","127,193","29.2"
"4411","63","136","43.4","329.0","265.0","64.0","0.0","59","4","0","10416.0","66,664","15.3"
"4412","46","85","49.4","244.0","184.0","60.0","0.0","42","4","0","14123.0","90,385","20.7"
"4413","1182","3982","25.4","831553.0","4313.0","2959.0","824281.0","1013","163","6","113953.0","729,302","167.5"
"4415","355","1397","21.3","205138.0","1242.0","1396.0","202500.0","298","56","1","49678.0","317,938","76.2"
"4416","73","279","19.0","889.0","234.0","355.0","300.0","53","19","1","16423.0","105,106","25.1"
"4417","155","408","35.0","817.0","614.0","203.0","0.0","143","12","0","10766.0","68,901","16.5"
"4418","18","53","26.4","87.0","44.0","43.0","0.0","14","4","0","4440.0","28,416","6.8"
"4419","159","404","35.4","825.0","579.0","246.0","0.0","143","16","0","40660.0","260,225","62.3"
"4420","199","615","29.4","1130.0","834.0","296.0","0.0","181","18","0","24283.0","155,410","37.2"
"4421","368","1440","22.9","2103.0","1531.0","572.0","0.0","330","38","0","18801.0","120,325","27.6"
"4422","89","279","24.4","620.0","296.0","324.0","0.0","68","21","0","17277.0","110,575","26.5"
"4423","30","106","21.7","208.0","109.0","99.0","0.0","23","7","0","6291.0","40,260","9.6"
"4424","42","132","23.5","265.0","127.0","138.0","0.0","31","11","0","7729.0","49,468","11.8"
"4425","34","158","20.3","196.0","170.0","26.0","0.0","32","2","0","5529.0","35,388","8.5"
"4426","18","118","13.6","112.0","89.0","23.0","0.0","16","2","0","6715.0","42,977","10.3"
"4427","83","187","40.1","359.0","261.0","98.0","0.0","75","8","0","5125.0","32,802","7.9"
"4428","166","322","46.6","752.0","526.0","226.0","0.0","150","16","0","20418.0","130,672","31.3"
"4454","196","409","43.0","1158.0","721.0","437.0","0.0","176","20","0","24938.0","159,601","38.3"
"4455","1536","4532","30.0","8381.0","4708.0","3673.0","0.0","1359","177","0","128875.0","824,801","198.4"
"4461","12","33","","59.0","39.0","20.0","0.0","10","2","0","1456.0","9,321","2.2"
"4462","15","66","19.7","67.0","46.0","21.0","0.0","13","2","0","1654.0","10,588","2.5"
"4465","342","739","41.3","1810.0","1138.0","672.0","0.0","305","37","0","19978.0","127,861","30.6"
"4467","45","146","23.3","252.0","99.0","153.0","0.0","34","11","0","2859.0","18,296","4.4"
"4468","78","161","41.6","397.0","269.0","128.0","0.0","67","11","0","6230.0","39,873","9.7"
"4470","474","1783","23.7","3587.0","1891.0","938.0","758.0","423","50","1","42642.0","272,912","66.2"
"4472","196","753","21.9","1323.0","732.0","591.0","0.0","165","31","0","33332.0","213,326","52.1"
"4474","11","39","","100.0","39.0","61.0","0.0","6","5","0","4692.0","30,027","7.3"
"4477","103","266","33.1","670.0","422.0","248.0","0.0","88","15","0","8281.0","52,996","12.8"
"4478","80","238","26.5","628.0","274.0","354.0","0.0","63","17","0","8591.0","54,983","13.4"
"4479","4","12","","39.0","14.0","25.0","0.0","2","2","0","1449.0","9,272","2.2"
"4480","143","352","29.8","1716.0","533.0","916.0","267.0","105","37","1","21362.0","136,716","34.2"
"4481","12","76","11.8","101.0","48.0","53.0","0.0","9","3","0","4026.0","25,766","6.5"
"4482","34","192","13.5","405.0","141.0","264.0","0.0","26","8","0","3401.0","21,769","5.5"
"4486","122","368","28.8","781.0","454.0","327.0","0.0","106","16","0","19993.0","127,952","29.8"
"4487","512","1405","29.0","4181.0","1860.0","2321.0","0.0","408","104","0","57643.0","368,913","88.5"
"4488","44","153","28.1","176.0","163.0","13.0","0.0","43","1","0","7760.0","49,663","12.0"
"4489","16","45","","95.0","71.0","24.0","0.0","14","2","0","3298.0","21,109","5.1"
"4490","296","716","37.7","1721.0","1220.0","501.0","0.0","270","26","0","35353.0","226,262","54.8"
"4491","17","68","25.0","55.0","55.0","0.0","0.0","17","0","0","3334.0","21,336","5.1"
"4492","110","140","36.4","3087.0","262.0","2825.0","0.0","51","59","0","3852.0","24,652","6.2"
"4493","9","14","","41.0","41.0","0.0","0.0","9","0","0","1653.0","10,579","2.5"
"4494","31","95","29.5","186.0","140.0","46.0","0.0","28","3","0","7402.0","47,374","11.2"
"4496","57","133","34.6","460.0","247.0","213.0","0.0","46","11","0","6533.0","41,814","9.8"
"4497","53","172","25.6","314.0","201.0","113.0","0.0","44","9","0","10658.0","68,214","16.1"
"4498","22","132","13.6","136.0","81.0","55.0","0.0","18","4","0","6904.0","44,185","10.4"
"4500","9082","16876","49.7","50425.0","36270.0","12945.0","1210.0","8379","701","2","330558.0","2,115,570","486.2"
"4501","1165","2808","38.8","5814.0","4586.0","1228.0","0.0","1090","75","0","40775.0","260,959","59.9"
"4502","1826","3384","52.4","8126.0","7330.0","796.0","0.0","1773","53","0","48215.0","308,575","70.3"
"4503","8388","21756","36.5","41915.0","35266.0","6140.0","509.0","7940","446","2","239553.0","1,533,138","349.4"
"4504","4726","6962","62.7","27203.0","19570.0","6411.0","1222.0","4364","359","3","149219.0","954,999","219.4"
"4505","5906","8841","61.5","30705.0","23488.0","7085.0","132.0","5438","467","1","156501.0","1,001,606","228.4"
"4506","4507","8722","48.2","23777.0","18208.0","4866.0","703.0","4207","298","2","154700.0","990,083","225.4"
"4507","6782","10473","62.0","29935.0","24916.0","4407.0","612.0","6490","291","1","133379.0","853,629","179.5"
